gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,6,Red,Top,Khan,SK Telecom T1,Aatrox,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,7,0,1,16,2,2,1,0,0,0,0,0,5.02365,0.267515923566879,0,0.687898089171974,0,7.65083333333333,4,0,0,0,0,0,0,0,0,0,1,,1,14.36495,1,1,10,0,1,20.83915,1,0,11676,446.216560509554,0.283253681375998,0.23265306122449,18,0.687898089171974,0.171428571428571,5,0.191082802547771,10,10, , ,11960,324.137579617834,10800,0.316353887399464,189,12,4,5,7.68152866242038,3354,3214,140,6258,4564,1694,4866,3762,1104,82,68,14,110,103,7
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,7,Red,Jungle,Clid,SK Telecom T1,Lee Sin,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,1,0,6,16,2,0,0,0,0,0,0,0,5.02365,0.038216560509554,0.038216560509554,0.687898089171974,1,7.65083333333333,4,0,4,0,3,0,0,1,0,0,1,,1,14.36495,1,1,10,0,1,20.83915,1,0,5346,204.305732484076,0.129691176827345,0.176859776168532,17,0.64968152866242,0.161904761904762,8,0.305732484076433,9,10, , ,9926,246.405095541401,8525,0.221498371335505,23,152,86,19,6.68789808917197,3153,3120,33,4854,4904,-50,3495,3354,141,59,59,0,92,94,-2
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,8,Red,Middle,Faker,SK Telecom T1,Akali,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,7,0,1,16,2,1,0,0,0,1,0,0,5.02365,0.267515923566879,0,0.687898089171974,0,7.65083333333333,4,0,0,0,0,0,0,0,0,0,1,,1,14.36495,1,1,10,0,1,20.83915,1,0,14356,548.636942675159,0.348269086145411,0.284414088215932,12,0.45859872611465,0.114285714285714,4,0.152866242038217,4,4, , ,13847,396.252229299363,11950,0.438775510204082,264,20,1,12,10.8535031847134,4020,3328,692,7381,4408,2973,4594,4707,-113,92,91,1,153,113,40
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,9,Red,ADC,Teddy,SK Telecom T1,Yasuo,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,1,0,7,16,2,0,0,0,0,0,1,0,5.02365,0.038216560509554,0,0.687898089171974,0,7.65083333333333,4,0,0,0,0,0,0,0,0,0,1,,1,14.36495,1,1,10,0,1,20.83915,1,0,5655,216.114649681529,0.137187355959341,0.225877770463024,16,0.611464968152866,0.152380952380952,6,0.229299363057325,9,9, , ,11713,314.698089171975,10325,0.131612903225806,256,28,17,4,10.8535031847134,3529,3244,285,5962,4999,963,3585,3381,204,89,90,-1,155,137,18
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,10,Red,Support,Effort,SK Telecom T1,Gragas,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,0,2,5,16,2,0,0,0,0,0,1,0,5.02365,0,0.038216560509554,0.687898089171974,0,7.65083333333333,4,0,0,0,0,0,0,0,0,0,1,,1,14.36495,1,1,10,0,1,20.83915,1,0,4188,160.050955414013,0.101598699691905,0.080195303928023,42,1.60509554140127,0.4,9,0.343949044585987,14,14, , ,6402,111.729936305732,5100,0.055415617128464,12,0,0,0,0.45859872611465,2232,1979,253,3207,2882,325,3041,2823,218,3,3,0,5,6,-1
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,100,Blue,Team,Team,Clutch Gaming, ,Renekton,Kayle,Morgana,Ryze,Kai'Sa,26.1666666666667,0,2,16,5,2,16, , , , ,0,0,1,5.02365,0.076433121019108,0.611464968152866,0.687898089171974,0,7.65083333333333,0,4,0,4,0,0,0,0,0,0,0,11.3649666666667,0,14.36495,0,0,0,10,0,20.83915,0,1,24723,944.828025477707, , ,84,3.21019108280255,1,44,1.68152866242038,40,46,0.434782608695652,0.406779661016949,36814,742.242038216561,36200,-0.253317249698432,649,104,85,0,28.7770700636943,14885,16288,-1403,21757,27662,-5905,18027,19581,-1554,311,325,-14,453,515,-62
1061221,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061221?gameHash=165cb115355edf61,WC,2019-W,43753.3668171296,G,4,9.19,200,Red,Team,Team,SK Telecom T1, ,Pantheon,Rumble,Elise,Taliyah,Skarner,26.1666666666667,1,16,2,20,16,2, , , , ,1,1,0,5.02365,0.611464968152866,0.076433121019108,0.687898089171974,1,7.65083333333333,4,0,4,0,3,0,0,1,0,0,1,11.3649666666667,1,14.36495,1,1,10,0,1,20.83915,1,0,41221,1575.32484076433, , ,105,4.01273885350318,1,32,1.22292993630573,46,47,0.5,0.261904761904762,53848,1393.22292993631,46700,0.253317249698432,744,212,108,40,36.5350318471337,16288,14885,1403,27662,21757,5905,19581,18027,1554,325,311,14,515,453,62
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,1,Blue,Top,Vizicsacsi,Splyce,Sion,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,0,2,2,5,16,0,0,0,0,0,0,0,4.09836666666667,0,0.067139127191347,0.469973890339426,0,8.17591666666667,0,6,0,0,0,0,0,0,0,0,1,,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,7902,176.844461022007,0.126683339746056,0.187576051723839,28,0.626631853785901,0.195804195804196,7,0.156657963446475,12,12, , ,14402,193.744722118612,13750,-0.361046546278086,299,6,1,0,6.82581126445356,3072,3091,-19,4936,4891,45,4294,3839,455,79,66,13,130,115,15
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,2,Blue,Jungle,Xerxe,Splyce,Karthus,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,1,1,3,5,16,0,0,0,0,0,0,0,4.09836666666667,0.022379709063782,0,0.469973890339426,0,8.17591666666667,0,6,0,3,0,0,0,0,0,0,1,,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,15132,338.649757553152,0.242593305117353,0.169700646547988,7,0.156657963446475,0.048951048951049,17,0.380455054084297,6,6, , ,13577,175.281462140992,13400,0.091707317073171,80,175,128,6,5.70682581126445,3385,2992,393,5112,4193,919,3734,2993,741,69,51,18,100,72,28
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,3,Blue,Middle,Humanoid,Splyce,Syndra,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,0,5,3,5,16,0,0,0,0,0,0,0,4.09836666666667,0,0.134278254382693,0.469973890339426,0,8.17591666666667,0,6,0,0,0,0,0,0,0,0,1,,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,18237,408.138754196196,0.2923720661793,0.233250420342861,22,0.492353599403208,0.153846153846154,12,0.268556508765386,6,7, , ,16510,240.921148825065,15675,-0.178649237472767,389,36,36,0,9.51137635210742,3397,3283,114,5513,4969,544,4967,4909,58,96,90,6,158,141,17
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,4,Blue,ADC,Kobbe,Splyce,Tristana,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,4,1,0,5,16,0,0,0,0,0,0,0,4.09836666666667,0.089518836255129,0.111898545318911,0.469973890339426,0,8.17591666666667,0,6,0,2,0,0,0,0,0,1,1,,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,17360,388.511749347259,0.278312171347954,0.322605779064325,10,0.223797090637822,0.06993006993007,29,0.649011562849683,0,0, , ,20634,333.215069004103,18450,-0.074363992172211,451,13,9,2,10.3841850055949,3322,3404,-82,5920,5609,311,3511,3319,192,88,82,6,135,140,-5
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,5,Blue,Support,Norskeren,Splyce,Leona,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,0,7,4,5,16,0,0,0,0,0,0,1,4.09836666666667,0,0.044759418127564,0.469973890339426,0,8.17591666666667,0,6,0,0,0,0,0,0,0,0,1,,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,3745,83.8120104438642,0.060039117609337,0.086867102320986,76,1.70085788884745,0.531468531468531,19,0.425214472211861,23,25, , ,9754,89.7238343901529,9625,-0.190364277320799,91,0,0,0,2.03655352480418,2192,2493,-301,3115,3426,-311,2192,2520,-328,18,14,4,23,22,1
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,6,Red,Top,Rest,J Team,Gangplank,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,3,1,7,16,5,0,0,0,0,0,0,0,4.09836666666667,0.067139127191347,0,0.469973890339426,0,8.17591666666667,6,0,0,0,0,0,0,0,0,0,0,,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,17150,383.812010443864,0.180727970156174,0.244994508626322,28,0.626631853785901,0.14070351758794,2,0.044759418127564,3,3, , ,19843,315.512719134651,19808,0.361046546278086,335,21,11,0,7.96717642670645,3091,3072,19,4891,4936,-45,3839,4294,-455,66,79,-13,115,130,-15
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,7,Red,Jungle,Hana,J Team,Gragas,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,0,2,11,16,5,0,0,0,0,0,0,0,4.09836666666667,0,0.022379709063782,0.469973890339426,1,8.17591666666667,6,0,3,0,1,2,0,0,0,0,0,,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,9584,214.487131667288,0.100996901806226,0.128337573507945,54,1.20850428944424,0.271356783919598,18,0.402834763148079,23,23, , ,13130,165.277732189482,12225,-0.091707317073171,34,150,104,4,4.11786646773592,2992,3385,-393,4193,5112,-919,2993,3734,-741,51,69,-18,72,100,-28
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,8,Red,Middle,FoFo,J Team,LeBlanc,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,6,0,6,16,5,1,0,0,0,0,0,0,4.09836666666667,0.134278254382693,0,0.469973890339426,0,8.17591666666667,6,0,0,0,0,0,0,0,0,0,0,,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,35350,791.1227154047,0.372520918077012,0.235228204807385,11,0.246176799701604,0.055276381909548,11,0.246176799701604,6,6, , ,19281,302.935322640806,18750,0.178649237472767,324,39,24,11,8.12383439015293,3283,3397,-114,4969,5513,-544,4909,4967,-58,90,96,-6,141,158,-17
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,9,Red,ADC,Lilv,J Team,Kai'Sa,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,5,0,6,16,5,1,0,0,0,0,0,0,4.09836666666667,0.111898545318911,0.089518836255129,0.469973890339426,0,8.17591666666667,6,0,2,0,0,1,1,0,1,0,0,,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,29167,652.748974263335,0.307364006154235,0.281348792592901,20,0.447594181275643,0.100502512562814,17,0.380455054084297,5,5, , ,21935,362.331070496084,19875,0.074363992172211,389,84,50,13,10.585602387169,3404,3322,82,5609,5920,-311,3319,3511,-192,82,88,-6,140,135,5
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,10,Red,Support,Koala,J Team,Nautilus,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,2,2,9,16,5,0,0,0,0,1,0,0,4.09836666666667,0.044759418127564,0,0.469973890339426,0,8.17591666666667,6,0,0,0,0,0,0,0,0,0,0,,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,3643,81.5292801193585,0.038390203806352,0.110090920465446,86,1.92465497948527,0.4321608040201,11,0.246176799701604,26,26, , ,12080,141.77903767251,11650,0.190364277320799,73,4,0,0,1.72323759791123,2493,2192,301,3426,3115,311,2520,2192,328,14,18,-4,22,23,-1
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,100,Blue,Team,Team,Splyce, ,Akali,Kayle,Vladimir,Yasuo,Elise,44.6833333333333,0,5,16,12,5,16, , , , ,0,0,1,4.09836666666667,0.111898545318911,0.358075345020515,0.469973890339426,0,8.17591666666667,0,6,0,5,0,0,0,0,0,1,1,13.9525333333333,1,14.39645,1,1,4,11,0,23.6996833333333,0,3,62376,1395.95673256248, , ,143,3.20029839612085,1,84,1.8798955613577,47,50,0.609756097560976,0.276595744680851,74877,1032.88623647893,70900,-0.148921727324944,1310,230,174,8,34.4647519582245,15368,15263,105,24596,23088,1508,18698,17580,1118,350,303,47,546,490,56
1071398,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,WC,2019-W,43753.4426736111,G,4,9.19,200,Red,Team,Team,J Team, ,Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,44.6833333333333,1,16,5,39,16,5, , , , ,1,0,0,4.09836666666667,0.358075345020515,0.111898545318911,0.469973890339426,1,8.17591666666667,6,0,5,0,1,3,1,0,1,0,0,13.9525333333333,0,14.39645,0,0,11,4,1,23.6996833333333,3,0,94894,2123.70011189855, , ,199,4.45356210369265,1,59,1.32040283476315,63,63,0.576923076923077,0.318681318681319,86269,1287.83588213353,82308,0.148921727324944,1155,298,189,28,32.5177172696755,15263,15368,-105,23088,24596,-1508,17580,18698,-1118,303,350,-47,490,546,-56
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,1,Blue,Top,Licorice,Cloud9,Fiora,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,3,7,2,8,19,0,0,0,0,0,0,0,12.9360666666667,0.069018404907976,0.04601226993865,0.621165644171779,0,8.7532,2,4,0,0,0,0,0,0,0,0,1,,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,29531,679.394171779141,0.242787730303454,0.271771542195626,25,0.575153374233129,0.130208333333333,12,0.276073619631902,10,11, , ,20029,332.049386503067,19423,0.013737331847282,405,31,14,9,10.0306748466258,3349,2932,417,5247,4865,382,4743,4493,250,91,67,24,136,109,27
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,2,Blue,Jungle,Blaber,Cloud9,Elise,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,3,6,3,8,19,0,0,0,0,0,0,1,12.9360666666667,0.069018404907976,0.092024539877301,0.621165644171779,0,8.7532,2,4,2,3,0,1,1,0,0,1,1,,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,22124,508.98773006135,0.181891427490895,0.174986536716164,45,1.03527607361963,0.234375,18,0.414110429447853,14,15, , ,14889,213.797852760736,14200,-0.011204481792717,64,178,110,8,5.56748466257669,3255,3042,213,5078,4776,302,3620,3182,438,63,60,3,85,82,3
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,3,Blue,Middle,Nisqy,Cloud9,Zoe,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,0,1,3,8,19,0,0,0,0,0,0,0,12.9360666666667,0,0.069018404907976,0.621165644171779,0,8.7532,2,4,0,0,0,0,0,0,0,0,1,,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,27977,643.64263803681,0.230011592248814,0.171390051103989,24,0.552147239263804,0.125,8,0.184049079754601,9,9, , ,14698,209.403680981595,14740,-0.019815281276239,314,25,19,2,7.79907975460123,3339,3396,-57,5134,5239,-105,4888,5027,-139,91,95,-4,135,139,-4
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,4,Blue,ADC,Sneaky,Cloud9,Sona,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,1,3,5,8,19,0,0,0,0,0,0,0,12.9360666666667,0.023006134969325,0.184049079754601,0.621165644171779,0,8.7532,2,4,0,0,0,0,0,0,0,0,1,,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,34493,793.550613496933,0.283582580385257,0.241907530777255,31,0.71319018404908,0.161458333333333,24,0.552147239263804,3,4, , ,18443,295.561656441718,18350,0.113750899928006,252,5,5,0,5.91257668711656,2995,3378,-383,5272,5242,30,2899,3268,-369,32,91,-59,69,146,-77
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,5,Blue,Support,Zeyzal,Cloud9,Tahm Kench,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,1,2,4,8,19,0,0,0,0,0,0,0,12.9360666666667,0.023006134969325,0.04601226993865,0.621165644171779,0,8.7532,2,4,0,0,0,0,0,0,0,0,1,,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,7508,172.730061349693,0.06172666957158,0.139944339206966,67,1.54141104294479,0.348958333333333,8,0.184049079754601,17,17, , ,13028,170.983435582822,11675,-0.107396149949341,177,0,0,0,4.07208588957055,3072,2633,439,4323,4343,-20,3304,3246,58,69,18,51,85,35,50
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,6,Red,Top,Sword,Griffin,Gangplank,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,2,3,13,19,8,0,0,0,0,0,1,0,12.9360666666667,0.04601226993865,0.069018404907976,0.621165644171779,0,8.7532,4,2,0,0,0,0,0,0,0,0,0,,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,30930,711.579754601227,0.227246010521057,0.26287160710237,21,0.483128834355828,0.116666666666667,5,0.115030674846626,5,5, , ,21132,357.425153374233,19158,-0.013737331847282,376,16,9,6,9.01840490797546,2932,3349,-417,4865,5247,-382,4493,4743,-250,67,91,-24,109,136,-27
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,7,Red,Jungle,Tarzan,Griffin,Lee Sin,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,4,3,10,19,8,0,0,0,0,1,0,0,12.9360666666667,0.092024539877301,0.069018404907976,0.621165644171779,1,8.7532,4,2,3,2,0,1,2,0,1,0,0,,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,19188,441.441717791411,0.140976283539542,0.16928668356418,26,0.598159509202454,0.144444444444444,19,0.437116564417178,11,13, , ,15601,230.178220858896,14360,0.011204481792717,84,173,108,16,5.91257668711656,3042,3255,-213,4776,5078,-302,3182,3620,-438,60,63,-3,82,85,-3
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,8,Red,Middle,Chovy,Griffin,LeBlanc,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,3,2,9,19,8,0,0,0,0,0,0,0,12.9360666666667,0.069018404907976,0,0.621165644171779,0,8.7532,4,2,0,0,0,0,0,0,0,0,0,,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,27900,641.871165644172,0.204984277191642,0.179066485734686,20,0.460122699386503,0.111111111111111,31,0.71319018404908,9,9, , ,16179,243.475766871166,15035,0.019815281276239,287,34,23,10,7.38496932515337,3396,3339,57,5239,5134,105,5027,4888,139,95,91,4,139,135,4
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,9,Red,ADC,Viper,Griffin,Garen,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,8,0,3,19,8,1,0,0,0,0,0,0,12.9360666666667,0.184049079754601,0.023006134969325,0.621165644171779,0,8.7532,4,2,0,0,0,0,0,0,0,0,0,,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,17595,404.792944785276,0.129272342551503,0.218473335657023,55,1.26533742331288,0.305555555555556,25,0.575153374233129,4,5, , ,18508,297.057055214724,16375,-0.113750899928006,366,2,0,2,8.46625766871166,3378,2995,383,5242,5272,-30,3268,2899,369,91,32,59,146,69,77
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,10,Red,Support,Lehends,Griffin,Yuumi,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,2,0,14,19,8,0,0,0,0,0,0,0,12.9360666666667,0.04601226993865,0.023006134969325,0.621165644171779,0,8.7532,4,2,0,0,0,0,0,0,0,0,0,,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,40495,931.633435582822,0.297521086196256,0.170301887941741,58,1.33435582822086,0.322222222222222,14,0.322085889570552,18,18, , ,15661,231.558588957055,13000,0.107396149949341,103,4,4,0,2.46165644171779,2633,3072,-439,4343,4323,20,3246,3304,-58,18,69,-51,35,85,-50
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,100,Blue,Team,Team,Cloud9, ,Jayce,Ezreal,Yasuo,Kennen,Akali,43.4666666666667,0,8,19,17,8,19, , , , ,0,0,1,12.9360666666667,0.184049079754601,0.437116564417178,0.621165644171779,0,8.7532,2,4,2,3,0,1,1,0,0,1,1,10.61715,1,17.4172833333333,1,1,7,11,1,24.9850666666667,1,2,121633,2798.30521472393, , ,192,4.41717791411043,1,70,1.61042944785276,53,56,0.595744680851064,0.31578947368421,81087,1221.79601226994,78388,0.005885513958904,1212,239,148,19,33.3819018404908,16010,15381,629,25054,24465,589,19454,19216,238,346,331,15,510,511,-1
1071409,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,WC,2019-W,43753.4894212963,G,4,9.19,200,Red,Team,Team,Griffin, ,Pantheon,Kayle,Renekton,Twisted Fate,Tristana,43.4666666666667,1,19,8,49,19,8, , , , ,1,1,0,12.9360666666667,0.437116564417178,0.184049079754601,0.621165644171779,1,8.7532,4,2,3,2,0,1,2,0,1,0,0,10.61715,0,17.4172833333333,0,0,11,7,0,24.9850666666667,2,1,136108,3131.31901840491, , ,180,4.14110429447853,1,94,2.16257668711656,47,50,0.603448275862069,0.390476190476191,87081,1359.69478527607,77928,-0.005885513958904,1216,229,144,34,33.2438650306748,15381,16010,-629,24465,25054,-589,19216,19454,-238,331,346,-15,511,510,1
1071415,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,WC,2019-W,43753.5355439815,G,4,9.19,1,Blue,Top,3z,Hong Kong Attitude,Gangplank,Elise,Tristana,Akali,LeBlanc,Irelia,30.6166666666667,0,0,3,3,10,14,0,0,0,0,0,0,0,3.11123333333333,0,0.032661948829614,0.783886771910724,0,10.91945,1,3,0,0,0,0,0,0,0,0,1,,0,13.79975,0,0,4,11,0,26.7669333333333,0,1,11147,364.082743603702,0.282703525234593,0.227424779506587,16,0.522591181273816,0.125984251968504,5,0.163309744148068,7,7, , ,11042,229.251605879151,10208,-0.021992927384586,233,11,9,0,7.96951551442569,3123,3584,-461,5180,5399,-219,4736,4480,256,75,85,-10,126,140,-14
1071415,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,WC,2019-W,43753.5355439815,G,4,9.19,2,Blue,Jungle,Crash,Hong Kong Attitude,Gragas,Elise,Tristana,Akali,LeBlanc,Irelia,30.6166666666667,0,3,3,4,10,14,0,0,0,0,0,0,0,3.11123333333333,0.097985846488841,0.065323897659227,0.783886771910724,0,10.91945,1,3,0,3,0,0,0,0,0,0,1,,0,13.79975,0,0,4,11,0,26.7669333333333,0,1,7370,240.718562874251,0.186913517626173,0.16132535820054,38,1.24115405552531,0.299212598425197,10,0.326619488296135,10,12, , ,9002,162.621230266739,8535,0.052299368800721,19,114,80,4,4.3440391943386,3342,3361,-19,4873,4909,-36,3340,3532,-192,55,66,-11,86,90,-4
